name,size
tactic.suggest.head_symbol_match.to_string,12465944
tactic.suggest.head_symbol_match.to_string._main,12465944
tactic.suggest.head_symbol_match.to_string._sunfold,12465944
match_failed.equations._eqn_1,12466892
string.has_lt'.equations._eqn_1,12468021
string.has_le.equations._eqn_1,12468096
sum.has_to_string.equations._eqn_1,12468240
sum.has_repr.equations._eqn_1,12468240
tactic_doc.tactic.rwa,12469269
tactic_doc.attribute.ext,12469347
equiv_functor.rec_on,12480867
equiv_functor.cases_on,12480867
name.last_string._main.equations._eqn_3,12502194
name.last_string.equations._eqn_3,12502194
order_iso.sum_lex_assoc._match_1.equations._eqn_6,12681688
order_iso.sum_lex_assoc._match_1.equations._eqn_3,12682781
order_iso.sum_lex_assoc._match_1.equations._eqn_5,12682865
order_iso.sum_lex_assoc._match_1.equations._eqn_2,12684038
order_iso.sum_lex_assoc._match_1.equations._eqn_1,12684073
order_iso.sum_lex_assoc._match_1.equations._eqn_4,12684163
monoid_with_zero_hom.comp_apply,12814355
monoid_with_zero_hom.coe_comp,12814366
tactic_doc.tactic.try,12815627
tactic_doc.tactic.mono,12816224
char.of_nat_eq_of_not_is_valid,12916116
tactic_doc.tactic.rcases,13161894
tactic_doc.tactic.obtain,13161894
tactic_doc.tactic.funext,13162028
tactic_doc.tactic.substs,13162066
tactic_doc.tactic.push_neg,13162109
tactic_doc.tactic.from,13162114
tactic_doc.tactic.assume,13162114
tactic_doc.tactic.introv,13162200
add_submonoid.prod_equiv.equations._eqn_1,13201192
submonoid.prod_equiv.equations._eqn_1,13201192
std_gen.has_repr._match_1,13264217
std_gen.has_repr,13264221
norm_cast.label.of_string,13373209
norm_cast.label.of_string._main,13373209
norm_cast.label.of_string._sunfold,13373209
tactic_doc.tactic.hint,13507385
as_fn.equations._eqn_1,13508065
tactic_doc.tactic.skip,13508343
tactic_doc.tactic.congrm,13508682
vector.nth_map,13530929
list.perm.union_right,13764685
lean.githash,13842058
tactic_doc.tactic.swap,13854082
tactic_doc.attribute.reassoc,13854250
category_theory.bundled.cases_on,13854467
category_theory.bundled.rec_on,13854467
CommMon.coe_of,13854579
Ring.coe_of,13854579
Group.coe_of,13854579
AddGroup.coe_of,13854579
CommGroup.coe_of,13854579
Mon.coe_of,13854579
AddMon.coe_of,13854579
CommSemiRing.coe_of,13854579
AddCommMon.coe_of,13854579
CommRing.coe_of,13854579
AddCommGroup.coe_of,13854579
SemiRing.coe_of,13854579
AddCommGroup.of_unique.equations._eqn_1,13854597
CommGroup.of_unique.equations._eqn_1,13854597
Group.of_unique.equations._eqn_1,13854597
AddGroup.of_unique.equations._eqn_1,13854597
tactic_doc.tactic.existsi,13854744
tactic_doc.tactic.subst,13854787
category_theory.bundled.sizeof,13855408
category_theory.bundled.has_sizeof_inst,13855419
linarith.comp_source.to_string,13949648
linarith.comp_source.to_string._main,13949648
list.pw_filter_eq_self,14174633
list.dedup_eq_self,14175157
tactic_doc.tactic.set,14200483
tactic_doc.tactic.simpa,14200839
tactic_doc.tactic.split,14200892
tactic_doc.tactic.rename,14201016
tactic_doc.command.run_parser,14201054
tactic_doc.hole_command.instance_stub,14201222
tactic_doc.tactic.convert,14201312
tactic_doc.tactic.congr,14201403
tree.repr._main.equations._eqn_1,14203160
tree.repr.equations._eqn_1,14203170
list.pairwise.pw_filter,14277559
list.nodup.dedup,14278367
tactic_doc.hole_command.Match,14545879
tactic_doc.tactic.trivial',14546313
tactic_doc.tactic.by_contra',14546657
tactic_doc.tactic.exacts,14547288
tactic_doc.tactic.contrapose,14547541
norm_cast.label.has_to_string.equations._eqn_1,14547942
norm_cast.label.has_repr.equations._eqn_1,14547942
preorder.le_refl,14548408
le_refl,14548418
le_rfl,14548425
order_dual.preorder._proof_1,14548431
with_bot.gi_get_or_else_bot._proof_2,14548432
partial_order.le,14548440
partial_order.lt,14548440
preorder.lift._proof_1,14548441
pi.preorder._proof_1,14548453
order_hom.const._proof_2,14548458
wcovby,14548459
strict_mono_id,14548474
monotone_id,14548474
set.Ioi_def,14548490
set.Ici_def,14548490
set.Iic_def,14548490
set.Iio_def,14548490
set.Iio.equations._eqn_1,14548493
set.Ici.equations._eqn_1,14548493
set.Iic.equations._eqn_1,14548493
set.Ioi.equations._eqn_1,14548493
set.decidable_mem_Ici,14548510
set.decidable_mem_Iio,14548510
set.decidable_mem_Ioi,14548510
set.decidable_mem_Iic,14548510
order_hom.id.equations._eqn_1,14548528
order_hom.inhabited.equations._eqn_1,14548563
set.mem_Iic,14548570
set.mem_Ioi,14548570
set.mem_Iio,14548570
set.mem_Ici,14548570
upper_bounds.equations._eqn_1,14548631
lower_bounds.equations._eqn_1,14548631
set.bounded_le_Iic,14548634
set.bounded_lt_Iio,14548634
monotone_on_id,14548651
strict_mono_on_id,14548651
set.bounded_ge_Ici,14548652
set.bounded_gt_Ioi,14548652
mem_upper_bounds,14548708
mem_lower_bounds,14548708
bdd_above_def,14548749
bdd_below_def,14548749
set.is_pwo.equations._eqn_1,14548754
bdd_above.equations._eqn_1,14548805
bdd_below.equations._eqn_1,14548805
subset_lower_bounds_upper_bounds,14548860
subset_upper_bounds_lower_bounds,14548860
bdd_below_iff_subset_Ici,14548864
bdd_above_iff_subset_Iic,14548864
is_least.equations._eqn_1,14548907
is_greatest.equations._eqn_1,14548907
is_greatest.order_top._proof_1,14548957
is_least.order_bot._proof_1,14548957
is_least.nonempty,14549012
is_greatest.nonempty,14549012
subtype.decidable_le,14549141
subtype.decidable_lt,14549141
lower_bounds_mono_set,14549160
upper_bounds_mono_set,14549160
multiplicative.of_add_le,14549178
additive.of_mul_le,14549178
additive.of_mul_lt,14549178
multiplicative.of_add_lt,14549178
list.argmax,14549186
list.argmin,14549186
preorder.sizeof,14550752
preorder.has_sizeof_inst,14550757
multiplicative.to_add_le,14551489
multiplicative.to_add_lt,14551489
additive.to_mul_lt,14551489
additive.to_mul_le,14551489
order_iso.set.univ._proof_1,14576824
order_embedding.subtype._proof_1,14585988
list.nodup.pmap,14678581
submonoid.is_scalar_tower,14744947
submonoid.has_faithful_smul,14821093
tactic_doc.tactic.repeat,14893517
tactic_doc.tactic.simp,14893732
tactic_doc.tactic.zify,14893947
tactic_doc.tactic.ac_mono,14894458
char.decidable_is_whitespace.equations._eqn_1,15095560
string.split.equations._eqn_1,15185722
nat.comm_semiring,15214084
tactic_doc.hole_command.Equations,15238896
tactic_doc.tactic.unfold1,15239335
tactic_doc.tactic.rotate,15239514
tactic_doc.tactic.case,15239519
tactic_doc.tactic.choose,15239686
tactic_doc.tactic.done,15239691
tactic_doc.tactic.trivial,15240004
tactic_doc.attribute.interactive,15240167
tactic_doc.tactic.rsuffices,15240214
tactic_doc.tactic.show_term,15240515
tactic_doc.tactic.suggest,15585963
tactic_doc.tactic.delta,15586190
tactic_doc.tactic.exact,15586238
tactic_doc.command.reassoc_axiom,15586255
tactic_doc.tactic.iterate,15586319
tactic_doc.tactic.dsimp,15586362
tactic_doc.tactic.cases,15586453
tactic_doc.tactic.exfalso,15586496
tactic_doc.tactic.rename_var,15586529
tactic_doc.command.add_decl_doc,15586693
tactic_doc.tactic.simp_rw,15586701
congr_arg_kind.to_string,15586741
congr_arg_kind.to_string._main,15586741
congr_arg_kind.to_string._sunfold,15586741
congr_arg_kind.has_repr,15586743
io.fs.get_char.equations._eqn_1,15602697
tactic_doc.command.add_hint_tactic,15932414
tactic_doc.tactic.change,15932682
nat.to_pnat,15932748
tactic_doc.tactic.destruct,15932849
tactic_doc.command.import_private,15932926
with_top.add_comm_semigroup.equations._eqn_1,16174345
with_bot.add_comm_semigroup.equations._eqn_1,16174360
tactic_doc.tactic.subst',16277833
tactic_doc.tactic.split_ifs,16278545
tactic_doc.tactic.fin_cases,16278631
tactic_doc.tactic.clear_,16278631
tactic_doc.tactic.trace,16279126
tactic_doc.attribute.protected,16279203
tactic_doc.tactic.comp_val,16279250
tactic_doc.tactic.unfold,16279341
tactic_doc.attribute.ancestor,16279504
string.ltb._main._pack.equations._eqn_1,16562835
string.ltb.equations._eqn_1,16562837
string.ltb._main.equations._eqn_1,16562837
tactic_doc.tactic.tidy,16624741
mk_rbtree,16625257
tactic_doc.attribute.elementwise,16625286
rbmap,16625300
rbtree.empty._main,16625433
rbtree.empty._sunfold,16625433
rbtree.empty,16625439
tactic_doc.tactic.constructor,16626038
tactic_doc.attribute.norm_num,16626163
monoid.cases_on,16626837
monoid.rec_on,16626837
add_monoid.cases_on,16626837
add_monoid.rec_on,16626837
is_lawful_functor.map_const_eq,16627029
monoid_with_zero.rec_on,16627057
monoid_with_zero.cases_on,16627057
comm_monoid.rec_on,16627375
comm_monoid.cases_on,16627375
add_comm_monoid.cases_on,16627375
add_comm_monoid.rec_on,16627375
add_right_cancel_monoid.cases_on,16627385
add_left_cancel_monoid.rec_on,16627385
add_left_cancel_monoid.cases_on,16627385
left_cancel_monoid.cases_on,16627385
right_cancel_monoid.cases_on,16627385
left_cancel_monoid.rec_on,16627385
add_right_cancel_monoid.rec_on,16627385
right_cancel_monoid.rec_on,16627385
is_lawful_functor.drec_on,16627453
is_lawful_functor.drec,16627453
is_lawful_functor.dcases_on,16627453
comm_monoid_with_zero.cases_on,16627595
comm_monoid_with_zero.rec_on,16627595
add_cancel_comm_monoid.cases_on,16627923
cancel_comm_monoid.cases_on,16627923
add_cancel_comm_monoid.rec_on,16627923
cancel_comm_monoid.rec_on,16627923
cancel_monoid.cases_on,16627933
add_cancel_monoid.cases_on,16627933
cancel_monoid.rec_on,16627933
add_cancel_monoid.rec_on,16627933
seq_eq_bind_map,16628013
non_unital_non_assoc_semiring.cases_on,16628031
non_unital_non_assoc_semiring.rec_on,16628031
rbtree.fold._main,16628202
rbtree.rev_fold._main,16628202
rbtree.fold._sunfold,16628202
rbtree.rev_fold._sunfold,16628202
rbtree.to_list._sunfold,16628203
rbtree.to_list._main,16628203
non_unital_semiring.cases_on,16628207
rbtree.has_mem,16628207
non_unital_semiring.rec_on,16628207
rbtree.to_list,16628209
rbtree.fold,16628214
rbtree.rev_fold,16628214
rbtree.find._main,16628683
rbtree.find._sunfold,16628683
rbtree.find,16628702
non_unital_comm_semiring.cases_on,16628745
non_unital_comm_semiring.rec_on,16628745
rbtree.min._sunfold,16628786
rbtree.min._main,16628786
functor.const.is_lawful_functor.equations._eqn_1,16628790
rbtree.min,16628792
functor.add_const.is_lawful_functor.equations._eqn_1,16628804
rbtree.max._main,16629130
rbtree.max._sunfold,16629130
rbtree.max,16629136
map_eq_bind_pure_comp,16629445
reader_t.run_map,16652459
occurrences_repr,16726222
occurrences_repr._main,16726222
occurrences_repr._sunfold,16726222
occurrences.has_repr,16726224
tactic_doc.tactic.replace,16971089
tactic_doc.tactic.clear,16971266
tactic_doc.tactic.pi_instance,16971304
tactic_doc.tactic.fsplit,16971352
tactic_doc.tactic.scc,16971405
tactic_doc.tactic.dunfold,16971966
tactic_doc.tactic.solve_by_elim,16972305
tactic_doc.command.restate_axiom,16972431
list.dedup_append,17006935
order_iso.set_congr._proof_1,17042843
tactic_doc.tactic.fapply,17317280
tactic_doc.tactic.eapply,17317280
tactic_doc.tactic.guard_target',17317349
tactic_doc.tactic.mapply,17317366
tactic_doc.tactic.subst_vars,17318625
tactic_doc.tactic.econstructor,17318754
std_gen.random_gen.equations._eqn_1,17463492
tactic_doc.attribute.higher_order,17664016
tactic_doc.tactic.trunc_cases,17664149
binder_info.has_repr._match_1,17664621
binder_info.has_repr,17664625
tactic_doc.tactic.with_cases,17664897
escape_workflow_command.equations._eqn_1,17705233
add_monoid_hom.add_submonoid_comap._proof_2,17750131
monoid_hom.submonoid_comap._proof_2,17750131
nat.digit_char.equations._eqn_1,17781340
hex_digit_repr.equations._eqn_1,17783314
nat.repr.equations._eqn_1,17805628
nat.has_repr.equations._eqn_1,17805633
nat.has_to_string.equations._eqn_1,17805702
fin.has_repr.equations._eqn_1,17805830
fin.has_to_string.equations._eqn_1,17805899
pnat.has_repr.equations._eqn_1,17806218
pos_num.has_repr.equations._eqn_1,17809896
num.has_repr.equations._eqn_1,17810106
unsigned.has_repr.equations._eqn_1,17971385
unsigned.has_to_string.equations._eqn_1,17971454
tactic_doc.tactic.have,18010302
tactic_doc.tactic.show,18010861
category_theory.reassoc_of,18011436
list.perm.union,18050948
zmod.has_repr,18155110
zmod.has_repr._main,18155110
zmod.has_repr._sunfold,18155110
tactic_doc.tactic.apply,18356316
tactic_doc.tactic.abel,18356397
tactic_doc.tactic.abstract,18356569
tactic_doc.tactic.apply_fun,18356865
tactic_doc.tactic.dec_trivial,18357183
tactic_doc.command.def_replacer,18357394
tactic_doc.tactic.induction,18357575
tactic_doc.tactic.unfold_coes,18357823
submonoid.smul_comm_class_left.equations._eqn_1,18530869
add_submonoid.vadd_comm_class_left.equations._eqn_1,18530869
add_submonoid.vadd_comm_class_right.equations._eqn_1,18530875
submonoid.smul_comm_class_right.equations._eqn_1,18530875
tactic_doc.tactic.all_goals,18703443
tactic_doc.tactic.any_goals,18703615
tactic_doc.tactic.unfold_projs,18704229
category_theory.bundled_hom.rec_on,18705564
category_theory.bundled_hom.cases_on,18705564
category_theory.category.cases_on,18713161
category_theory.category.rec_on,18713161
category_theory.is_split_mono.mk',18713420
category_theory.is_split_epi.mk',18713420
category_theory.is_split_mono.rec_on,18713428
category_theory.is_split_mono.cases_on,18713428
category_theory.is_split_epi.cases_on,18713428
category_theory.is_split_epi.rec_on,18713428
category_theory.is_split_epi.exists_split_epi,18713429
category_theory.is_split_mono.exists_split_mono,18713429
category_theory.strong_epi_category.cases_on,18713429
category_theory.strong_epi_category.rec_on,18713429
category_theory.strong_mono_category.rec_on,18713429
category_theory.strong_mono_category.cases_on,18713429
category_theory.balanced.cases_on,18713441
category_theory.balanced.rec_on,18713441
category_theory.split_epi_category.cases_on,18713444
category_theory.split_mono_category.cases_on,18713444
category_theory.split_epi_category.rec_on,18713444
category_theory.split_mono_category.rec_on,18713444
category_theory.is_split_mono.drec_on,18713477
category_theory.is_split_epi.drec_on,18713477
category_theory.is_split_mono.dcases_on,18713477
category_theory.is_split_epi.drec,18713477
category_theory.is_split_epi.dcases_on,18713477
category_theory.is_split_mono.drec,18713477
category_theory.types_hom,18721942
category_theory.hom_of_element.equations._eqn_1,18721948
category_theory.types_id_apply,18722133
equiv_functor.sizeof,18722719
equiv_functor.has_sizeof_inst,18722725
string.split_on.equations._eqn_1,18850467
string.map_tokens.equations._eqn_1,18862117
char.of_nat_ne_of_ne,18963468
tactic_doc.tactic.cc,19048217
tactic_doc.tactic.refine,19049290
tactic_doc.tactic.let,19049596
tactic_doc.attribute.hint_tactic,19049856
tactic_doc.tactic.assumption,19050334
monoid_with_zero_hom.comp.equations._eqn_1,19150268
ordinal.add_covariant_class_le._match_2.equations._eqn_2,19190973
tactic_doc.tactic.apply_rules,19395681
tactic_doc.tactic.rsufficesI,19395901
tactic_doc.tactic.focus,19396336
preorder.no_confusion_type,19397843
has_le.le.is_refl,19397903
eq.le,19397941
le_of_eq,19397941
subsingleton.le,19397973
subsingleton.is_bot,19397980
subsingleton.is_top,19397980
eq.ge,19398001
set.nonempty_Ioi,19398005
set.nonempty_Iio,19398005
order_hom.cases_on,19398022
galois_insertion.monotone_intro._proof_2,19398022
order_hom.rec_on,19398022
ge_of_eq,19398024
set.ord_connected.rec_on,19398446
set.ord_connected.cases_on,19398446
list.maximum,19398693
list.minimum,19398693
set.is_pwo.mono,19398700
Prop.partial_order._proof_4,19399232
ordinal.add_covariant_class_le._match_2.equations._eqn_1,19530871
ordinal.add_covariant_class_le._match_2.equations._eqn_3,19530871
tactic_doc.tactic.generalize',19741413
tactic_doc.hole_command.library_search,19741997
tactic_doc.tactic.interval_cases,19742211
tactic_doc.tactic.clear_value,19742297
tactic_doc.tactic.suffices,19742393
tactic_doc.tactic.type_check,19742964
tactic_doc.tactic.cancel_denoms,19743083
tactic_doc.tactic.simp_intros,19743260
tree.repr._sunfold,19744974
tree.has_repr.equations._eqn_1,19746081
nat.bit_cases_on.equations._eqn_1,19754587
ordinal.add_covariant_class_le._match_2.equations._eqn_4,19879160
list.permutations_aux_cons,20047493
tactic_doc.tactic.assumption',20088077
tactic_doc.tactic.solve1,20088082
tactic_doc.tactic.apply_with,20088402
tactic_doc.tactic.nontriviality,20088832
tactic_doc.command.mk_simp_attribute,20089480
tactic_doc.tactic.injection,20089580
list.pw_filter_idempotent,20364001
list.dedup_idempotent,20365017
tactic_doc.tactic.inhabit,20434146
tactic_doc.tactic.library_search,20434545
tactic_doc.tactic.clear_except,20434841
tactic_doc.tactic.apply_instance,20434889
tactic_doc.tactic.by_cases,20435028
tactic_doc.tactic.symmetry,20435066
tactic_doc.tactic.h_generalize,20435099
tactic_doc.tactic.generalize,20435104
tactic_doc.tactic.group,20435147
tactic_doc.tactic.trace_state,20435594
tactic_doc.tactic.classical,20780547
CommSemiRing.has_coe_to_sort.equations._eqn_1,20781721
SemiRing.has_coe_to_sort.equations._eqn_1,20781721
AddCommGroup.has_coe_to_sort.equations._eqn_1,20781721
CommMon.has_coe_to_sort.equations._eqn_1,20781721
AddGroup.has_coe_to_sort.equations._eqn_1,20781721
AddMon.has_coe_to_sort.equations._eqn_1,20781721
CommRing.has_coe_to_sort.equations._eqn_1,20781721
Mon.has_coe_to_sort.equations._eqn_1,20781721
AddCommMon.has_coe_to_sort.equations._eqn_1,20781721
Group.has_coe_to_sort.equations._eqn_1,20781721
CommGroup.has_coe_to_sort.equations._eqn_1,20781721
category_theory.bundled.has_coe_to_sort.equations._eqn_1,20781722
string.decidable_lt.equations._eqn_1,20782061
tactic_doc.tactic.injections,20782382
category_theory.elementwise_of,20782472
tactic_doc.tactic.apply_congr,20782683
string.decidable_le.equations._eqn_1,20782771
tactic_doc.hole_command.List,21127928
tactic_doc.tactic.norm_fin,21128035
tactic_doc.tactic.fconstructor,21128250
tactic_doc.tactic.contradiction,21128396
tactic_doc.tactic.unify_equations,21128773
tactic_doc.tactic.transitivity,21474006
tactic_doc.attribute.to_additive,21474308
submonoid.gi_map_comap._match_1,21586978
add_submonoid.gi_map_comap._match_1,21586978
submonoid.gi_map_comap._proof_1,21611338
add_submonoid.gi_map_comap._proof_1,21611338
tactic_doc.tactic.generalize_hyp,21820531
tactic_doc.command.setup_tactic_parser,21821146
format.color.to_string.equations._eqn_1,21821372
